,9984,4480,896,8707,8198,903,13449,6155,10508,4110,13582,11540,13077,13310,2964,4506,795,14619,7964,9883,9122,4260,5413,2599,7211,4403,12340,5685,697,6855,5064,12487,9162,9033,14413,3405,1233,4434,472,90,8154,6621,1246,14431,989,9826,12642,6244,741,7910,3947,9711,884,7166
9984,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,64479600.0,11676885.0,0,0,0.0,0.0,0.0,0.0,5023000.0,3600574000.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,51000000.0,0,0,0,0.0,71120500.0,0,0,0,0,0,0,0.0,0.0,0,6382200.0
4480,0.0,0,0.0,850421335.57,137268000,0,0,0,0.0,0,0,593985.0,0.0,731900.0,7066000.0,3521056.0,0,0,54046900.0,0.0,156822877.5,0.0,41926331.6,0.0,0,834213.4500000001,3763000,0,14690000.0,284135000.0,0,0,383081951.55,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,578465000.0,3124011.0300000003,0,4090070.35
896,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2363349.0,0.0,0,0,0.0,0.0,0.0,0.0,250000000.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,345235.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,499999872,0,0,0,0.0,1066105.0,0,208987696.0
8707,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,233397000.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,39775064.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,119819273.4,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,55743633.0,0,0.0
8198,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0
903,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0
13449,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0
6155,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0
10508,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,524380000.0,0.0,0.0,1011500.0,0.0,0,0,0.0,0.0,0.0,0.0,500695696.58000004,0.0,0,200000000.0,0,0,500000000.0,0.0,0,0,0.0,0.0,0.0,0.0,275825000.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0
